"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,87.8722155976303,88.9573377852664,12.5457150790421,25,35148.8862390521,5018.28603161684,149,0.993333333333333,1,0,0,NA
2,85.1176358366584,88.8585525978373,4.49009822105896,6.80675849841879,34047.0543346633,1796.03928842359,142,0.946666666666667,10,0,0,NA
3,85.1269720842517,88.8577454304821,3.34520563812126,5.53564398306543,34050.7888337007,1338.0822552485,142,0.946666666666667,10,0,0,NA
4,85.1364985147666,88.8836059253859,2.8653335632629,4.92646539880068,34054.5994059066,1146.13342530516,142,0.946666666666667,10,0,0,NA
5,85.1430908843982,88.8708559380897,2.61647136954819,4.57874487323328,34057.2363537593,1046.58854781928,142,0.946666666666667,10,0,0,NA
6,85.1387838657355,88.8732111714321,2.46854982091218,4.36891032269585,34055.5135462942,987.419928364873,142,0.946666666666667,10,0,0,NA
7,85.1442073116392,88.8744427448745,2.37702997572181,4.24072463324179,34057.6829246557,950.811990288723,142,0.946666666666667,10,0,0,NA
8,85.1420773616184,88.8770941129365,2.32124471817511,4.15293065420719,34056.8309446474,928.497887270042,142,0.946666666666667,10,0,0,NA
9,85.1407210007185,88.8684961317619,2.28253895459739,4.09651029908961,34056.2884002874,913.015581838957,142,0.946666666666667,10,0,0,NA
10,85.1427086226736,88.8877825759688,2.25367878488598,4.05461834330954,34057.0834490694,901.471513954391,142,0.946666666666667,10,0,0,NA
11,8.88345886366389,8.88345886366389,0.405461834330954,0.405461834330954,3553.38354546556,162.184733732382,0,0,NA,0,0,NA
