"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,75.1635850892905,80.4383074579787,133,0.886666666666667,19,30065.4340357162
2,74.5280833649548,80.3588952960261,132,0.88,20,29811.2333459819
3,74.5299608918098,80.3737031704641,132,0.88,20,29811.9843567239
4,74.5305069890388,80.365590469941,132,0.88,20,29812.2027956155
5,74.5259623500638,80.3592888530428,132,0.88,20,29810.3849400255
6,74.5333699376531,80.3701430346513,132,0.88,20,29813.3479750612
7,74.5356810226227,80.3734020206434,132,0.88,20,29814.2724090491
8,74.5308816981827,80.3790398285874,132,0.88,20,29812.3526792731
9,74.5413884606094,80.3830060971994,132,0.88,20,29816.5553842437
10,74.533261634392,80.3641862709947,132,0.88,20,29813.3046537568
11,8.0345376407679,8.0345376407679,0,0,NA,3213.81505630716
