"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,76.7422499346556,77.6734291410696,145,0.966666666666667,7,30696.8999738623
2,41.9203329049168,43.6879859621283,0,0,NA,16768.1331619667
3,38.1700766155504,40.4232227976504,0,0,NA,15268.0306462202
4,37.782710438806,40.0880830615892,0,0,NA,15113.0841755224
5,37.7447221950134,40.0501747446301,0,0,NA,15097.8888780054
6,37.7412213984531,40.0469405602122,0,0,NA,15096.4885593812
7,37.7408176823691,40.0467871753842,0,0,NA,15096.3270729476
8,37.7404166001682,40.0456664244812,0,0,NA,15096.1666400673
9,37.7407510250424,40.0460403186438,0,0,NA,15096.300410017
10,37.7409113056552,40.0464225113049,0,0,NA,15096.3645222621
11,4.00176897572248,4.00176897572248,0,0,NA,1600.70759028899
