"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,13.8688134891675,64.4940383024162,75.8082095461155,81.6865632867907,5547.525395667,30323.2838184462,0,0,NA,123,0.82,29
2,0.00189347466075622,0.0124623346529017,77.7339644625819,81.7077104103902,0.75738986430249,31093.5857850327,0,0,NA,138,0.92,14
3,2.11733696290427e-07,1.39354014808838e-06,77.7349351692412,81.7109400090245,8.46934785161708e-05,31093.9740676965,0,0,NA,138,0.92,14
4,2.36753773326734e-11,1.5582051683612e-10,77.7333647143684,81.7040996216919,9.47015093306936e-09,31093.3458857474,0,0,NA,138,0.92,14
5,2.64743970526581e-15,1.74243673882974e-14,77.7335151414619,81.7068798771014,1.05897588210632e-12,31093.4060565848,0,0,NA,138,0.92,14
6,2.96012153304823e-19,1.94820171276013e-18,77.7339883520755,81.71201536317,1.18404861321929e-16,31093.5953408302,0,0,NA,138,0.92,14
7,3.31000022138824e-23,2.17850217754566e-22,77.7328019852231,81.707951996216,1.3240000885553e-20,31093.1207940892,0,0,NA,138,0.92,14
8,3.70129898308388e-27,2.43604000460745e-26,77.7303501306021,81.7039429000609,1.48051959323355e-24,31092.1400522408,0,0,NA,138,0.92,14
9,4.13883584083084e-31,2.72400664988073e-30,77.7335365627544,81.7073202916323,1.65553433633234e-28,31093.4146251018,0,0,NA,138,0.92,14
10,4.62820283654827e-35,3.04609705455975e-34,77.7343487419709,81.710918594181,1.85128113461931e-32,31093.7394967884,0,0,NA,138,0.92,14
11,1.70368935361538e-38,1.70368935361538e-38,8.17005240773051,8.17005240773051,6.81475741446151e-36,3268.0209630922,0,0,NA,0,0,NA
