"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,66.5473956454843,82.5379630347515,106,0.706666666666667,46,26618.9582581937
2,76.9493889246244,82.5474598436151,134,0.893333333333333,18,30779.7555698498
3,76.9491424462632,82.5368289235823,134,0.893333333333333,18,30779.6569785053
4,76.951646132508,82.547065088843,134,0.893333333333333,18,30780.6584530032
5,76.9464162639952,82.5332729062708,134,0.893333333333333,18,30778.5665055981
6,76.9476872768002,82.5595673753422,134,0.893333333333333,18,30779.0749107201
7,76.9491787880169,82.5325043659665,134,0.893333333333333,18,30779.6715152068
8,76.9558634452303,82.5455720646428,134,0.893333333333333,18,30782.3453780921
9,76.9577511166231,82.5420449729795,134,0.893333333333333,18,30783.1004466492
10,76.9524186356821,82.5517579050246,134,0.893333333333333,18,30780.9674542729
11,8.25184372693127,8.25184372693127,0,0,NA,3300.73749077251
