"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,80.3156030162867,85,139,0.926666666666667,1,32126.2412065147
2,76.8228701419444,82.4556251306226,134,0.893333333333333,18,30729.1480567777
3,76.8252820484865,82.4529737794845,134,0.893333333333333,18,30730.1128193946
4,76.8254183913677,82.4556178425445,134,0.893333333333333,18,30730.1673565471
5,76.8222149525635,82.4504840063498,134,0.893333333333333,18,30728.8859810254
6,76.8182854134328,82.447856606761,134,0.893333333333333,18,30727.3141653731
7,76.8199693532609,82.4447786215045,134,0.893333333333333,18,30727.9877413044
8,76.8214667531919,82.4468458573049,134,0.893333333333333,18,30728.5867012768
9,76.8212376433514,82.4580428674582,134,0.893333333333333,18,30728.4950573406
10,76.8202148164848,82.4492799700686,134,0.893333333333333,18,30728.0859265939
11,8.24267794965309,8.24267794965309,0,0,NA,3297.07117986123
