"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,89.0736475339256,99,50.4015983223844,99,35629.4590135702,20160.6393289537,151,1.00666666666667,1,10,0.0666666666666667,1
2,83.8223517506214,88.4523539332078,38.0102199104871,46.0143424939518,33528.9407002486,15204.0879641949,142,0.946666666666667,10,0,0,NA
3,83.7785163739435,88.4414447913277,38.1406889147477,46.0162274134779,33511.4065495774,15256.2755658991,141,0.94,11,0,0,NA
4,83.7826733643037,88.4380517389042,38.1386646325079,46.0135842833845,33513.0693457215,15255.4658530032,141,0.94,11,0,0,NA
5,83.7820839052308,88.4351145385202,38.1391165520239,46.0141499435506,33512.8335620923,15255.6466208096,141,0.94,11,0,0,NA
6,83.778746438122,88.4470684343444,38.1404007293439,46.0183293376821,33511.4985752488,15256.1602917376,141,0.94,11,0,0,NA
7,83.7821401659033,88.436600171889,38.1397717566572,46.0138494260756,33512.8560663613,15255.9087026629,141,0.94,11,0,0,NA
8,83.7793138703902,88.4282143067493,38.1409058880567,46.0138919041563,33511.7255481561,15256.3623552227,141,0.94,11,0,0,NA
9,83.7816609767336,88.4284454796275,38.1386296693317,46.0154141082868,33512.6643906935,15255.4518677327,141,0.94,11,0,0,NA
10,83.7826920461234,88.4333014394716,38.1396137960542,46.0107862280688,33513.0768184494,15255.8455184217,141,0.94,11,0,0,NA
11,8.69196317120824,8.69196317120824,4.60107862280688,4.60107862280688,3476.78526848329,1840.43144912275,0,0,NA,0,0,NA
