"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,78.8889714974815,81.380238149518,137,0.913333333333333,1,31555.5885989926
2,42.312379751665,44.0320962103489,0,0,NA,16924.951900666
3,38.2122558312479,40.4557499250897,0,0,NA,15284.9023324992
4,37.7869143137581,40.0925804022345,0,0,NA,15114.7657255032
5,37.7455297764617,40.050854019285,0,0,NA,15098.2119105847
6,37.7411339820113,40.0463474466207,0,0,NA,15096.4535928045
7,37.7407920557926,40.0462110228719,0,0,NA,15096.3168223171
8,37.7409683409484,40.0465108678201,0,0,NA,15096.3873363794
9,37.7406453977359,40.046604838516,0,0,NA,15096.2581590943
10,37.7407109770842,40.0461204785876,0,0,NA,15096.2843908337
11,4.00172188864918,4.00172188864918,0,0,NA,1600.68875545967
