"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,43.1098073112931,79.5419279095831,63.948807002299,99,17243.9229245172,25579.5228009196,34,0.226666666666667,118,47,0.313333333333333,1
2,11.339540770578,59.8242867107505,62.8789328819985,74.9019250341462,4535.81630823119,25151.5731527994,0,0,NA,98,0.653333333333333,54
3,0.00487090437462586,0.031306473020737,70.6463457874182,74.9329775027511,1.94836174985035,28258.5383149673,0,0,NA,132,0.88,20
4,1.75416452830556e-06,1.12731311894733e-05,70.6496382465161,74.9331759426183,0.000701665811322223,28259.8552986065,0,0,NA,132,0.88,20
5,6.3164243565466e-10,4.05923443494632e-09,70.6496556336807,74.9347248154397,2.52656974261864e-07,28259.8622534723,0,0,NA,132,0.88,20
6,2.27450568865044e-13,1.46171373751446e-12,70.6488975614006,74.9312327421301,9.09802275460174e-11,28259.5590245603,0,0,NA,132,0.88,20
7,8.19084580185483e-17,5.26389852186807e-16,70.6499685500586,74.9350111182775,3.27633832074193e-14,28259.9874200234,0,0,NA,132,0.88,20
8,2.94964037417723e-20,1.89560185932371e-19,70.6480640559423,74.9305610464464,1.17985614967089e-17,28259.2256223769,0,0,NA,132,0.88,20
9,1.06225569107098e-23,6.82668842563929e-23,70.6478011522929,74.9329855891157,4.2490227642839e-21,28259.1204609172,0,0,NA,132,0.88,20
10,3.82566197983723e-27,2.45861118392282e-26,70.6483522172927,74.9314964833428,1.53026479193489e-24,28259.3408869171,0,0,NA,132,0.88,20
11,1.60385711365231e-30,1.60385711365231e-30,7.49282209840041,7.49282209840041,6.41542845460924e-28,2997.12883936017,0,0,NA,0,0,NA
