"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,89.0103287812983,99,42.8470832200127,50,35604.1315125193,17138.8332880051,151,1.00666666666667,1,0,0,NA
2,83.8216971251429,88.4482304681277,38.0008569590812,46.0172771778005,33528.6788500572,15200.3427836325,142,0.946666666666667,10,0,0,NA
3,83.7798138109904,88.4339354454689,38.1414107879641,46.0147733776207,33511.9255243962,15256.5643151857,141,0.94,11,0,0,NA
4,83.7842866878926,88.4366626448139,38.1382983192253,46.0105284232675,33513.7146751571,15255.3193276901,141,0.94,11,0,0,NA
5,83.7793982206164,88.427641215199,38.1404501253147,46.0121360686903,33511.7592882465,15256.1800501259,141,0.94,11,0,0,NA
6,83.7813706657151,88.4419654786758,38.1388040375252,46.0149157642969,33512.5482662861,15255.5216150101,141,0.94,11,0,0,NA
7,83.7799987996285,88.4564007176482,38.1405406010651,46.0113898593392,33511.9995198514,15256.216240426,141,0.94,11,0,0,NA
8,83.7816171711368,88.4277271881875,38.1385470580213,46.0133499805724,33512.6468684547,15255.4188232085,141,0.94,11,0,0,NA
9,83.7821573808824,88.4367592724289,38.1387990709151,46.0168048017794,33512.862952353,15255.519628366,141,0.94,11,0,0,NA
10,83.7833101267348,88.4482340110843,38.1390822213306,46.0134532223534,33513.3240506939,15255.6328885323,141,0.94,11,0,0,NA
11,8.69164188233681,8.69164188233681,4.60134532223534,4.60134532223534,3476.65675293472,1840.53812889414,0,0,NA,0,0,NA
