"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,67.3154302918074,82.3427484297812,108,0.72,44,26926.172116723
2,76.7129900494021,82.3495394601577,134,0.893333333333333,18,30685.1960197608
3,76.71412763387,82.3416903355101,134,0.893333333333333,18,30685.651053548
4,76.7153910830523,82.3525457295533,134,0.893333333333333,18,30686.1564332209
5,76.7111383414226,82.3523937088359,134,0.893333333333333,18,30684.455336569
6,76.7123052042314,82.3480048689588,134,0.893333333333333,18,30684.9220816926
7,76.7134952412739,82.3375955452777,134,0.893333333333333,18,30685.3980965095
8,76.7193357495358,82.354588611728,134,0.893333333333333,18,30687.7342998143
9,76.7150332709931,82.3418115220725,134,0.893333333333333,18,30686.0133083972
10,76.7134149090615,82.3359397744182,134,0.893333333333333,18,30685.3659636246
11,8.22985001830737,8.22985001830737,0,0,NA,3291.94000732295
