"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","SAV_end_yr01","SAV_end_yr02","SAV_end_yr03","SAV_end_yr04","FP_end_yr01","FP_end_yr02","FP_end_yr03","FP_end_yr04","TOTALN_end_yr01","TOTALN_end_yr02","TOTALN_end_yr03","TOTALN_end_yr04"
1,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,98.6662319153101,100,100,100,0.196660150488982,8.95897524198885e-05,4.08130672415152e-08,1.85925998054169e-11,1e-08,9.55690596723504e-10,5.46207469400059e-10,5.44770216104291e-10
2,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,95.5450020648211,100,100,100,0.463999418604485,0.00021137786674746,9.6294254030613e-08,4.38673299809394e-11,1.00000000048322e-08,1.47630539419646e-09,2.05631810085171e-10,2.04447557043857e-10
3,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,91.0101715327231,100,100,100,0.660741409012479,0.000301004977495764,1.37124353988406e-07,6.24676899470479e-11,1.00000732357805e-08,2.10250485472957e-09,3.4275576457753e-10,3.38629068367768e-10
4,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,84.9676183279418,100,100,100,0.895500209001978,0.000407950927752955,1.85844160758836e-07,8.46622528631374e-11,1.00472537188141e-08,2.80682807570994e-09,6.42528237948257e-10,6.24243339627256e-10
5,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,1,1,100,45,45,100,100,4500,0,0,0,10000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,78.0975366834578,100,100,100,1.44600459671679,0.000658736915340199,3.00090983471159e-07,1.36707952115878e-10,1.54279226876315e-08,3.56920170312615e-09,2.23423651164367e-10,2.17814044700738e-10
6,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,5,5,100,1,1,100,500,100,0,0,0,50000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0290697071323375,1.32428721004367e-05,6.03285645006821e-09,2.74829785046462e-12,1e-08,9.13286674246378e-11,7.77088111967934e-11,7.76955946745621e-11
7,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,5,5,100,5,5,100,500,500,0,0,0,50000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0904407075438318,4.12007764831556e-05,1.87692188720766e-08,8.55041110763997e-12,1e-08,3.44242393321761e-11,2.46857186684786e-11,2.46769278202105e-11
8,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.157982436029989,7.19698121796727e-05,3.27862059920001e-08,1.49359192511358e-11,9.9990042749809e-09,4.99121847896485e-12,2.89066039610192e-12,2.8889777132911e-12
9,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.9931280981355,100,100,100,0.24659775103252,0.000112339068310037,5.11766218552237e-08,2.3313764839208e-11,1e-08,4.88499703083469e-11,1.91186021309433e-11,1.90991076736243e-11
10,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.9762245658268,100,100,100,0.317118918511357,0.000144465426627216,6.58119440958256e-08,2.9980958641081e-11,1e-08,3.76659193535724e-11,1.08100526133589e-11,1.07956511865638e-11
11,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.00781876072023991,3.56187877007064e-06,1.62263160094643e-09,7.39197901512798e-13,9.97409019621081e-09,1.44227645280971e-11,1.35286000979021e-11,1.35277121844697e-11
12,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0329778193382344,1.50232244814041e-05,6.84390465861463e-09,3.117774818095e-12,9.92388742489009e-09,5.42297584233612e-12,4.85236571579298e-12,4.85179539982742e-12
13,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0739399326744129,3.36837464285438e-05,1.53447982702817e-08,6.99039919576101e-12,1e-08,4.97342769670398e-12,4.09076990593638e-12,4.08991181584899e-12
14,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.125343028641615,5.71007255297079e-05,2.60125195638265e-08,1.18501326870806e-11,1e-08,2.75827672529655e-13,1.97991958564189e-13,1.97921646491553e-13
15,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.176764269241132,8.05259735542048e-05,3.66840078347722e-08,1.6711582256103e-11,9.98037476194009e-09,7.02166691021889e-13,4.51158291986219e-13,4.5094325013857e-13
16,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.00412505512807703,1.8791903856754e-06,8.5607453016919e-10,3.89989011640103e-13,9.93521658454945e-09,6.07167684475492e-12,5.79955901625922e-12,5.79928830728907e-12
17,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0190199379706028,8.66463355259121e-06,3.9472169274992e-09,1.79817431143729e-12,9.87428047545304e-09,7.20912382473809e-12,6.6909013992638e-12,6.69037785287321e-12
18,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0508354338256461,2.31583610778602e-05,1.05499067363186e-08,4.80606255926286e-12,1e-08,4.01007037020928e-11,3.43695376664052e-11,3.43638553201338e-11
19,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0960022872861456,4.37343773551926e-05,1.99234131778463e-08,9.07620998963631e-12,1e-08,2.79498564594823e-12,2.17067784167896e-12,2.17008753980049e-12
20,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,30,30,100,45,45,100,3000,4500,0,0,0,300000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.140073926655639,6.38114737547704e-05,2.90696343190175e-08,1.32428165294232e-11,1e-08,2.48273363792512e-12,1.7172676758695e-12,1.71658532582307e-12
21,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,45,45,100,1,1,100,4500,100,0,0,0,450000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.00312811817544819,1.42503070951159e-06,6.49179829215045e-10,2.95737100852802e-13,1e-08,2.8457831565741e-12,2.73643066093356e-12,2.73632173935661e-12
22,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,45,45,100,5,5,100,4500,500,0,0,0,450000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0149733971645908,6.82121080821713e-06,3.10743654778931e-09,1.41560819172663e-12,1e-08,2.76205872776656e-11,2.59303701794656e-11,2.59286555632649e-11
23,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,45,45,100,15,15,100,4500,1500,0,0,0,450000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0444325792052508,2.02415008232636e-05,9.2211163994794e-09,4.20072544984192e-12,9.89935607936513e-09,2.58082370324189e-12,2.27155831074051e-12,2.27124913416302e-12
24,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,45,45,100,30,30,100,4500,3000,0,0,0,450000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0796348071776432,3.62780755695995e-05,1.65266578180493e-08,7.52880119281699e-12,1e-08,5.00067948559086e-12,4.11102985113712e-12,4.11016019588181e-12
25,100,100,5,5,"rectangle",10000,"large",1,1,600,1,1,0.25,4,45,45,100,45,45,100,4500,4500,0,0,0,450000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.109701122918753,4.9974960965668e-05,2.27663420699398e-08,1.03713203818091e-11,1e-08,3.32813360904916e-13,2.56864211406003e-13,2.56792406724736e-13
26,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,97.500114993618,100,100,100,0.447136573143128,0.000203695854961634,9.27946834581424e-08,4.22730868056293e-11,9.99999961559685e-09,1.59805228648722e-09,4.29750584542226e-10,4.28336695513302e-10
27,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,89.7049830673054,100,100,100,1.5078001643891,0.000686888109724119,3.12915422409734e-07,1.42550210384901e-10,1.00002019870888e-08,2.31764963130994e-09,5.98801535274772e-10,5.86699426665325e-10
28,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,57.9278764691939,99.653213702408,100,100,3.75171173635321,0.00170916946788097,7.78621416369801e-07,3.54705042970514e-10,2.45543519925453e-06,5.84935555762985e-09,1.46402344450988e-09,1.26533024725064e-09
29,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,40.0647661665587,98.9328232421553,100,100,7.66711239077122,0.00349943448481451,1.59418652896786e-06,7.26240097532834e-10,0.000119773161293127,7.48337548078767e-09,1.62923080340685e-09,1.68754962208227e-09
30,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,1,1,100,45,45,100,100,4500,0,0,0,10000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,39.0922724604516,100,100,100,8.65181060485823,0.00395101647838397,1.79990688349026e-06,8.19956600354814e-10,0.000154139033138401,7.42356685031379e-09,2.28103421892471e-10,1.9976616720528e-10
31,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,5,5,100,1,1,100,500,100,0,0,0,50000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0809292820467536,3.68678074558428e-05,1.67953139128777e-08,7.6511891662964e-12,1e-08,1.56727637433284e-10,1.20972596903853e-10,1.20938264209795e-10
32,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,5,5,100,5,5,100,500,500,0,0,0,50000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.293444996225393,0.000133680616281184,6.08988700754893e-08,2.77427833383021e-11,9.9565004164133e-09,2.66001081126667e-11,1.23346421335885e-11,1.23241264400077e-11
33,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.572594285743102,0.000260848819254837,1.18830977359947e-07,5.41340429111277e-11,1e-08,1.26733391790785e-11,2.43951742093533e-12,2.43510597564127e-12
34,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.8520142241656,100,100,100,0.629367167551534,0.000286712085687759,1.3061311821463e-07,5.95014561292346e-11,1e-08,9.74213711148743e-11,1.67973132245522e-11,1.67580130556971e-11
35,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.9977467930447,100,100,100,0.819097183022765,0.000373144802086793,1.69987971073906e-07,7.7438865892615e-11,1e-08,2.89983103921418e-11,2.2138852259962e-12,2.20769981966545e-12
36,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0227048785241863,1.03433327483954e-05,4.71195685715709e-09,2.14655546297177e-12,9.93817142140316e-09,9.98607600964659e-11,9.10489436172183e-11,9.10400335880748e-11
37,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0933688660513471,4.25347130802153e-05,1.93769003255147e-08,8.82724341842925e-12,1e-08,3.09684887668259e-11,2.4418815321204e-11,2.44125135118305e-11
38,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.217140293277918,9.89195230911481e-05,4.50632808602396e-08,2.05288017802027e-11,1e-08,3.70295291273541e-12,2.19349035438511e-12,2.19223843052419e-12
39,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.288330369797444,0.000131350581976957,5.98374110270918e-08,2.72592302561275e-11,1e-08,4.51304929666188e-13,2.33632084680843e-13,2.33465146303875e-13
40,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.547931021669786,0.000249613273779366,1.13712568579856e-07,5.18023262823654e-11,1e-08,7.67989898909129e-13,2.20213147177358e-13,2.19914701054431e-13
41,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0120501120133744,5.48949312228487e-06,2.50076592772388e-09,1.13923637126518e-12,1e-08,3.03982788615189e-11,2.86236879254743e-11,2.86218952431516e-11
42,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.053111642531749,2.41953030416164e-05,1.10222908103439e-08,5.02125947613016e-12,1e-08,3.89850323933091e-11,3.39447804895851e-11,3.39397072409693e-11
