"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03"
74501,300,300,99,99,"cross",50796,"larger3",NA,1,125,4,0.5,0.125,4,30,30,99.99868758,5,5,99.99212598,15239,2540,0,0,0,1523880,253980,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.08,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,1.15504491421574e-11,7.01645113057284e-11,NA,1,1,99.7232809643823,99.8051027639972,1,92.036225679573,99.7204175349392,99.7232783930016,0.984837777842425,0.000224731823027051,5.09485326292662e-08
74502,300,300,99,99,"cross",50796,"larger3",NA,1,125,4,0.5,0.125,4,30,30,99.99868758,5,5,99.99212598,15239,2540,0,0,0,1523880,253980,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.08,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.15656803096997e-11,7.02570347577663e-11,NA,1,1,99.7232809640551,99.8051027639972,1,91.6151807363755,99.7199542726532,99.7232779982453,0.986406111554018,0.000225028262860186,5.1015716653482e-08
74503,300,300,99,99,"cross",50796,"larger3",NA,1,125,4,0.5,0.125,4,30,30,99.99868758,5,5,99.99212598,15239,2540,0,0,0,1523880,253980,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.08,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,1.15718645611529e-11,7.02946016935299e-11,NA,1,1,99.7232809642815,99.8051027639972,1,91.8347611994242,99.7202720342604,99.723278271399,0.987384933756914,0.00022514854960478,5.10429951237919e-08
74504,300,300,99,99,"cross",50796,"larger3",NA,1,125,4,0.5,0.125,4,30,30,99.99868758,5,5,99.99212598,15239,2540,0,0,0,1523880,253980,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.08,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0,0,1.15672957932198e-11,7.02668481953493e-11,NA,1,1,99.7232809640622,99.8051027639972,1,91.6242821539341,99.719964680713,99.723278006761,0.98621389451854,0.000225059694751715,5.10228424815901e-08
74505,275,250,100,90,"eight",50750,"larger3",NA,1,125,4,0.5,0.125,4,30,30,100,5,5,99.98029945,15225,2538,0,0,0,1522500,253750,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.08,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,1.15553509999377e-11,7.01942881959096e-11,NA,1,1,99.7408239051622,99.8226600985222,1,92.1621451983835,99.7380111027716,99.7408213756527,0.985220632465824,0.000224827218316681,5.09701545123068e-08
74506,275,250,100,90,"eight",50750,"larger3",NA,1,125,4,0.5,0.125,4,30,30,100,5,5,99.98029945,15225,2538,0,0,0,1522500,253750,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.08,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.15677441175887e-11,7.02695715924966e-11,NA,1,1,99.7408239048675,99.8226600985222,1,91.7414847951704,99.7375923908736,99.7408210200113,0.986354525220104,0.000225068370930848,5.10248200207361e-08
74507,275,250,100,90,"eight",50750,"larger3",NA,1,125,4,0.5,0.125,4,30,30,100,5,5,99.98029945,15225,2538,0,0,0,1522500,253750,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.08,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,1.15669726557099e-11,7.02648852599509e-11,NA,1,1,99.740823905073,99.8226600985222,1,91.9528549716998,99.7378819764457,99.7408212680058,0.986280781637236,0.000225053350195538,5.1021417138855e-08
74508,275,250,100,90,"eight",50750,"larger3",NA,1,125,4,0.5,0.125,4,30,30,100,5,5,99.98029945,15225,2538,0,0,0,1522500,253750,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.08,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0,0,1.15647626839699e-11,7.02514605363572e-11,NA,1,1,99.7408239048303,99.8226600985222,1,91.7059733646597,99.7375406850106,99.7408209750391,0.987843864762967,0.000225010412059686,5.10116690465372e-08
74509,348,325,250,250,"hook",50600,"larger3",NA,1,125,4,0.5,0.125,4,30,30,100,5,5,100,15180,2530,0,0,0,1518000,253000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.08,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,1.16987984808733e-11,7.10656761630792e-11,NA,1,1,99.9180184203659,100,1,91.8265781724215,99.9148821960651,99.9180156192414,1.00273771722671,0.000227618203718124,5.16028951600435e-08
74510,348,325,250,250,"hook",50600,"larger3",NA,1,125,4,0.5,0.125,4,30,30,100,5,5,100,15180,2530,0,0,0,1518000,253000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.08,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.15690066246204e-11,7.0277240834429e-11,NA,1,1,99.9180184201856,100,1,91.8084977961121,99.914633456514,99.9180154009983,0.986354753139409,0.000225093029523685,5.1030388886211e-08
