"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03"
76001,300,300,99,99,"cross",50796,"larger3",NA,1,125,4,1,0.25,4,30,30,99.99868758,5,5,99.99212598,15239,2540,0,0,0,1523880,253980,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.08,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,1.64478818919229e-11,1.00075281868181e-10,NA,1,1,99.7232809641621,99.8051027639972,1,91.9428757807984,99.7201928018898,99.7232781466579,1.1739748390902,0.00029274983114491,6.93910148311299e-08
76002,300,300,99,99,"cross",50796,"larger3",NA,1,125,4,1,0.25,4,30,30,99.99868758,5,5,99.99212598,15239,2540,0,0,0,1523880,253980,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.08,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.6576376309465e-11,1.00857091656123e-10,NA,1,1,99.7232809638228,99.8051027639972,1,91.4886384325912,99.7197148713042,99.7232777376663,1.20099362876372,0.000295036931741787,6.99331124768023e-08
76003,300,300,99,99,"cross",50796,"larger3",NA,1,125,4,1,0.25,4,30,30,99.99868758,5,5,99.99212598,15239,2540,0,0,0,1523880,253980,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.08,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,1.65030589666241e-11,1.0041100055461e-10,NA,1,1,99.7232809640474,99.8051027639972,1,91.7476380092189,99.7200288129866,99.7232780084444,1.18417955466577,0.000293731958981796,6.96237982020261e-08
76004,300,300,99,99,"cross",50796,"larger3",NA,1,125,4,1,0.25,4,30,30,99.99868758,5,5,99.99212598,15239,2540,0,0,0,1523880,253980,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.08,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0,0,1.64419566899522e-11,1.00039230645219e-10,NA,1,1,99.7232809638294,99.8051027639972,1,91.5618077534408,99.7197250922338,99.7232777451325,1.17128093100444,0.00029264444035549,6.93660173421045e-08
76005,275,250,100,90,"eight",50750,"larger3",NA,1,125,4,1,0.25,4,30,30,100,5,5,99.98029945,15225,2538,0,0,0,1522500,253750,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.08,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,1.71451166809696e-11,1.0431752828633e-10,NA,1,1,99.7408239046996,99.8226600985222,1,91.5636691893313,99.7374511331195,99.7408208397481,1.24890371634791,0.000305159637539337,7.23325382379264e-08
76006,275,250,100,90,"eight",50750,"larger3",NA,1,125,4,1,0.25,4,30,30,100,5,5,99.98029945,15225,2538,0,0,0,1522500,253750,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.08,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.64434878438776e-11,1.00048546778547e-10,NA,1,1,99.7408239045839,99.8226600985222,1,91.5375625029185,99.7372770536789,99.7408206970288,1.17363973054795,0.000292671683413707,6.9372477038884e-08
76007,275,250,100,90,"eight",50750,"larger3",NA,1,125,4,1,0.25,4,30,30,100,5,5,99.98029945,15225,2538,0,0,0,1522500,253750,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.08,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,1.63952950169427e-11,9.97553229597401e-11,NA,1,1,99.7408239048971,99.8226600985222,1,91.8760937852083,99.7377197180413,99.7408210747597,1.17356962965175,0.000291813914560564,6.91691591229535e-08
76008,275,250,100,90,"eight",50750,"larger3",NA,1,125,4,1,0.25,4,30,30,100,5,5,99.98029945,15225,2538,0,0,0,1522500,253750,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.08,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0,0,1.64597788702678e-11,1.00147667690809e-10,NA,1,1,99.7408239044791,99.8226600985222,1,91.5094014221386,99.7371363319859,99.7408205706324,1.17471821004631,0.00029296180884222,6.94412063070992e-08
76009,348,325,250,250,"hook",50600,"larger3",NA,1,125,4,1,0.25,4,30,30,100,5,5,100,15180,2530,0,0,0,1518000,253000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.08,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,1.64035979263361e-11,9.98058410752902e-11,NA,1,1,99.9180184202325,100,1,91.8882292808317,99.9147777722453,99.9180154767417,1.17869487821539,0.000291961626954004,6.9204187775947e-08
76010,348,325,250,250,"hook",50600,"larger3",NA,1,125,4,1,0.25,4,30,30,100,5,5,100,15180,2530,0,0,0,1518000,253000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.08,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.64519962140168e-11,1.0010031499682e-10,NA,1,1,99.9180184200131,100,1,91.6028689386757,99.9144679241832,99.9180152121375,1.17621779295487,0.000292823090747675,6.94083725068651e-08
