"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03"
73501,300,300,99,99,"cross",50796,"larger3",NA,1,125,4,0.5,0.125,4,1,1,99.99212598,1,1,99.99212598,508,508,0,0,0,50796,50796,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,1.1213896509664e-11,6.81200842278778e-11,NA,0.75,0.75,99.7232802075639,99.8051027639972,1,56.2793909721357,98.871221294568,99.7217793547153,0.615522299227588,0.000218183740181022,4.94640134955131e-08
73502,300,300,99,99,"cross",50796,"larger3",NA,1,125,4,0.5,0.125,4,1,1,99.99212598,1,1,99.99212598,508,508,0,0,0,50796,50796,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.09411774593147e-11,6.64634214733795e-11,NA,0.75,0.75,99.7232807917428,99.8051027639972,1,56.2103229887348,99.2685282341061,99.7230607922016,0.567311626629387,0.000212878114775596,4.82610615428647e-08
73503,300,300,99,99,"cross",50796,"larger3",NA,1,125,4,0.5,0.125,4,1,1,99.99212598,1,1,99.99212598,508,508,0,0,0,50796,50796,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,1.28529708165804e-11,7.80768267166824e-11,NA,0.75,0.75,99.7232807070625,99.8051027639972,1,56.9267859658302,99.2174706882955,99.7229125975158,0.733985127876666,0.000250074619490138,5.66938995242443e-08
73504,300,300,99,99,"cross",50796,"larger3",NA,1,125,4,0.5,0.125,4,1,1,99.99212598,1,1,99.99212598,508,508,0,0,0,50796,50796,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0,0,1.22034071320569e-11,7.41309785573986e-11,NA,0.75,0.75,99.723280576769,99.8051027639972,1,56.1236285622308,99.1713902118128,99.7225367144093,0.686569097783064,0.000237436577361513,5.38287021495463e-08
73505,275,250,100,90,"eight",50750,"larger3",NA,1,125,4,0.5,0.125,4,1,1,99.9015748,1,1,99.9015748,508,508,0,0,0,50750,50750,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,1.286854712305e-11,7.81714467542242e-11,NA,0.75,0.75,99.7408235083029,99.8226600985222,1,56.1734961889241,98.9820554016584,99.7402964284425,0.755671619588975,0.000250377617332668,5.6762605935614e-08
73506,275,250,100,90,"eight",50750,"larger3",NA,1,125,4,0.5,0.125,4,1,1,99.9015748,1,1,99.9015748,508,508,0,0,0,50750,50750,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.11220604747056e-11,6.75622158338601e-11,NA,0.75,0.75,99.7408236958376,99.8226600985222,1,56.8430889051521,99.2404614040825,99.7405629449673,0.589889223115425,0.000216397052415435,4.90589287129613e-08
73507,275,250,100,90,"eight",50750,"larger3",NA,1,125,4,0.5,0.125,4,1,1,99.9015748,1,1,99.9015748,508,508,0,0,0,50750,50750,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,1.17345486243681e-11,7.12828444581377e-11,NA,0.75,0.75,99.7408237834904,99.8226600985222,1,57.2150123452218,99.3816088408075,99.7406749891156,0.629592146277934,0.000228313905412779,5.17605875049972e-08
73508,275,250,100,90,"eight",50750,"larger3",NA,1,125,4,0.5,0.125,4,1,1,99.9015748,1,1,99.9015748,508,508,0,0,0,50750,50750,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.1,0.7,0.1,0.1,"up",600,0,0,1.48480446324627e-11,9.01961285366749e-11,NA,0.75,0.75,99.7408236847776,99.8226600985222,1,56.8847146160179,99.3279838134913,99.7404823824781,0.858096645608247,0.000288891937599043,6.54940840184234e-08
73509,348,325,250,250,"hook",50600,"larger3",NA,1,125,4,0.5,0.125,4,1,1,100,1,1,100,506,506,0,0,0,50600,50600,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,1.7954494662238e-11,1.09066611022012e-10,NA,0.75,0.75,99.9180180199078,100,1,56.3303158972659,99.2717758606732,99.9173977208601,1.06687413335319,0.000349332678357662,7.91965010161432e-08
73510,348,325,250,250,"hook",50600,"larger3",NA,1,125,4,0.5,0.125,4,1,1,100,1,1,100,506,506,0,0,0,50600,50600,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.01,0.044,0.25,0.25,0.25,0.25,"all",600,0,0,1.23616476830986e-11,7.50922287041198e-11,NA,0.75,0.75,99.9180182626343,100,1,56.3874032723021,99.4422840539694,99.9178259206577,0.662691207111251,0.000240515241069851,5.45266943879388e-08
