"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,72.6887276994533,81.9320198720602,69.6483029665786,99,29075.4910797813,27859.3211866314,128,0.853333333333333,24,31,0.206666666666667,1
2,2.69285537222657,17.3617227305565,76.1623785617792,81.7036913732731,1077.14214889063,30464.9514247117,0,0,NA,134,0.893333333333333,18
3,0.000306346930373525,0.00201627145700151,77.7314281123033,81.7043738989539,0.12253877214941,31092.5712449213,0,0,NA,138,0.92,14
4,3.42573845205767e-08,2.25468397694138e-07,77.7315001589412,81.7061102323986,1.37029538082307e-05,31092.6000635765,0,0,NA,138,0.92,14
5,3.83074618943174e-12,2.52123799598677e-11,77.736052520178,81.7094237658542,1.53229847577269e-09,31094.4210080712,0,0,NA,138,0.92,14
6,4.28380117200274e-16,2.81943537960994e-15,77.7329092686537,81.7090595769092,1.7135204688011e-13,31093.1637074615,0,0,NA,138,0.92,14
7,4.79019160512093e-20,3.15269827221691e-19,77.7352824437279,81.7104744044868,1.91607664204837e-17,31094.1129774911,0,0,NA,138,0.92,14
8,5.35653707028253e-24,3.52545472131297e-23,77.7341135994808,81.7069529462124,2.14261482811301e-21,31093.6454397923,0,0,NA,138,0.92,14
9,5.99002731371951e-28,3.9424067416396e-27,77.7319223645354,81.7104194295198,2.3960109254878e-25,31092.7689458142,0,0,NA,138,0.92,14
10,6.69800205738029e-32,4.40832772042818e-31,77.7335242001955,81.7114369011528,2.67920082295212e-29,31093.4096800782,0,0,NA,138,0.92,14
11,2.46558827854853e-35,2.46558827854853e-35,8.1693186885401,8.1693186885401,9.86235311419412e-33,3267.72747541604,0,0,NA,0,0,NA
