"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,6.07591749622048,38.0045407980603,75.7743341049589,81.6981331905159,2430.36699848819,30309.7336419836,0,0,NA,132,0.88,20
2,0.00167022319836235,0.0108869889495868,77.7323478728097,81.7064512463098,0.668089279344941,31092.9391491239,0,0,NA,138,0.92,14
3,4.54508739869762e-07,2.96257372505853e-06,77.7331633900187,81.7093193290714,0.000181803495947905,31093.2653560075,0,0,NA,138,0.92,14
4,1.23666445183923e-10,8.06067617814398e-10,77.7352473558793,81.7115050844972,4.94665780735691e-08,31094.0989423517,0,0,NA,138,0.92,14
5,3.36512780293718e-14,2.19345068102012e-13,77.7331855133343,81.7100900088575,1.34605112117487e-11,31093.2742053337,0,0,NA,138,0.92,14
6,9.15678472657043e-18,5.96852638971889e-17,77.7330812578869,81.7073616960669,3.66271389062817e-15,31093.2325031548,0,0,NA,138,0.92,14
7,2.49193292901577e-21,1.62430712036114e-20,77.7349448720387,81.7101224434591,9.96773171606306e-19,31093.9779488155,0,0,NA,138,0.92,14
8,6.78062691811318e-25,4.41969375437452e-24,77.731625579199,81.703500269009,2.71225076724527e-22,31092.6502316796,0,0,NA,138,0.92,14
9,1.84525632579089e-28,1.20278465464429e-27,77.7342133875932,81.705856160596,7.38102530316356e-26,31093.6853550373,0,0,NA,138,0.92,14
10,5.02137549320782e-32,3.27302780784415e-31,77.7336777767616,81.7086861648433,2.00855019728313e-29,31093.4711107046,0,0,NA,138,0.92,14
11,2.02837927737086e-35,2.02837927737086e-35,8.16832185828357,8.16832185828357,8.11351710948344e-33,3267.32874331343,0,0,NA,0,0,NA
