"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,74.1061771803711,78.5163227148137,131,0.873333333333333,21,29642.4708721484
2,70.5887051487917,76.2850112156172,129,0.86,23,28235.4820595167
3,70.4869997714495,76.2665660608965,129,0.86,23,28194.7999085798
4,70.4822851521626,76.2572498409407,129,0.86,23,28192.914060865
5,70.4857036074568,76.2528646299135,129,0.86,23,28194.2814429827
6,70.4828808111336,76.262696957436,129,0.86,23,28193.1523244534
7,70.4754014358388,76.2476129497661,129,0.86,23,28190.1605743355
8,70.4728128938721,76.2408471740459,129,0.86,23,28189.1251575489
9,70.4821334980544,76.2478106229613,129,0.86,23,28192.8533992217
10,70.4807994159334,76.2521841457165,129,0.86,23,28192.3197663734
11,7.62469787069093,7.62469787069093,0,0,NA,3049.87914827637
