"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,81.5682674100826,87.2679377130014,68.303014017316,99,32627.306964033,27321.2056069264,134,0.893333333333333,18,24,0.16,1
2,6.60619725249793,40.7223868486428,74.7834849216194,81.6953058409343,2642.47890099917,29913.3939686478,0,0,NA,130,0.866666666666667,22
3,0.00188369723814595,0.0122783299729823,77.7334052018316,81.7085592671461,0.75347889525838,31093.3620807326,0,0,NA,138,0.92,14
4,5.125679865777e-07,3.3409911255018e-06,77.731403204953,81.7091708967652,0.00020502719463108,31092.5612819812,0,0,NA,138,0.92,14
5,1.39475395300839e-10,9.09123253509196e-10,77.7349440480265,81.7118729756035,5.57901581203355e-08,31093.9776192106,0,0,NA,138,0.92,14
6,3.79533198905543e-14,2.47386304005872e-13,77.7340417599608,81.7089556881202,1.51813279562217e-11,31093.6167039843,0,0,NA,138,0.92,14
7,1.03272823598871e-17,6.73146543442369e-17,77.7335879799327,81.712393385617,4.13091294395486e-15,31093.4351919731,0,0,NA,138,0.92,14
8,2.81020691137623e-21,1.83174238943934e-20,77.7348094800126,81.7103325535103,1.12408276455049e-18,31093.923792005,0,0,NA,138,0.92,14
9,7.64607070783811e-25,4.98375552461977e-24,77.731843854023,81.7072754099327,3.05842828313524e-22,31092.7375416092,0,0,NA,138,0.92,14
10,2.08053725335839e-28,1.35612638271239e-27,77.73360536947,81.7093603300863,8.32214901343358e-26,31093.442147788,0,0,NA,138,0.92,14
11,8.40426292001344e-32,8.40426292001344e-32,8.1695499555063,8.1695499555063,3.36170516800538e-29,3267.81998220252,0,0,NA,0,0,NA
