"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,33.8533767319264,44.4591619090303,0,0,NA,13541.3506927706
2,43.8021589491097,47.4840772809845,0,0,NA,17520.8635796439
3,44.1508318596826,47.7408521761769,0,0,NA,17660.3327438731
4,44.180758356842,47.7642848849111,0,0,NA,17672.3033427368
5,44.1854388054868,47.7681181464966,0,0,NA,17674.1755221947
6,44.1837877997522,47.7667508168147,0,0,NA,17673.5151199009
7,44.1840856765821,47.7660967336461,0,0,NA,17673.6342706328
8,44.1841024106105,47.7664336028293,0,0,NA,17673.6409642442
9,44.1842643639481,47.7656774378347,0,0,NA,17673.7057455792
10,44.1831718080954,47.7654729184107,0,0,NA,17673.2687232382
11,4.77587845177333,4.77587845177333,0,0,NA,1910.35138070933
