"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,3.10775910415696,0,0,NA
2,3.27033714613946,0,0,NA
3,3.2715967019654,0,0,NA
4,3.27160589682523,0,0,NA
5,3.27160596391954,0,0,NA
6,3.27160596440912,0,0,NA
7,3.2716059644127,0,0,NA
8,3.27160596441272,0,0,NA
9,3.27160596441272,0,0,NA
10,3.27160596441272,0,0,NA
11,0.44580283364987,0,0,NA
