"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,88.1751419171273,99,8.19599557154103,19.1970827831419,35270.0567668509,3278.39822861641,151,1.00666666666667,1,0,0,NA
2,52.0260644139762,86.8316914317811,35.5063004640236,67.013285721471,20810.4257655905,14202.5201856094,73,0.486666666666667,11,0,0,NA
3,0.461193827745823,2.97758379911724,74.0872555705655,81.7079015469418,184.477531098329,29634.9022282262,0,0,NA,128,0.853333333333333,24
4,0.000294481439424149,0.00190119869682717,77.7341004968566,81.7109033099807,0.11779257576966,31093.6401987426,0,0,NA,138,0.92,14
5,1.78673198771741e-07,1.15357373897977e-06,77.7334848976675,81.706765668684,7.14692795086962e-05,31093.393959067,0,0,NA,138,0.92,14
6,1.08389762197506e-10,6.99779352375012e-10,77.732270752364,81.7052901971403,4.33559048790022e-08,31092.9083009456,0,0,NA,138,0.92,14
7,6.57590568259875e-14,4.2455705526264e-13,77.7326962065677,81.7033722660579,2.6303622730395e-11,31093.0784826271,0,0,NA,138,0.92,14
8,3.98919411047809e-17,2.57548430989321e-16,77.7351096645384,81.7111290450329,1.59567764419124e-14,31094.0438658154,0,0,NA,138,0.92,14
9,2.42012081950751e-20,1.56248261354485e-19,77.7321373370971,81.7104898547141,9.68048327803006e-18,31092.8549348389,0,0,NA,138,0.92,14
10,1.46814123227472e-23,9.47855315990099e-23,77.7356527286875,81.7123865251004,5.87256492909889e-21,31094.261091475,0,0,NA,138,0.92,14
11,6.50870067924258e-27,6.50870067924258e-27,8.16945825643494,8.16945825643494,2.60348027169703e-24,3267.78330257398,0,0,NA,0,0,NA
