"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,81.21231946543,84.2476851769073,52.1324506971156,99,32484.927786172,20852.9802788463,138,0.92,14,12,0.08,1
2,4.03583596357887,24.7583862202294,66.6749469491825,74.9163699197566,1614.33438543155,26669.978779673,0,0,NA,116,0.773333333333333,36
3,0.000541736777602287,0.00361101981774237,70.6471819482005,74.9309518987566,0.216694711040915,28258.8727792802,0,0,NA,132,0.88,20
4,6.77416858574244e-08,4.51539643204498e-07,70.6490023108489,74.934000245268,2.70966743429698e-05,28259.6009243395,0,0,NA,132,0.88,20
5,8.47065553805027e-12,5.64620073853923e-11,70.6487292681096,74.9319462062868,3.38826221522011e-09,28259.4917072439,0,0,NA,132,0.88,20
6,1.05916640687724e-15,7.05995460804009e-15,70.6498231425276,74.9336968331029,4.23666562750898e-13,28259.9292570111,0,0,NA,132,0.88,20
7,1.32433852794965e-19,8.82745376994802e-19,70.6494472527561,74.9348494935738,5.29735411179858e-17,28259.7789011024,0,0,NA,132,0.88,20
8,1.65595554222583e-23,1.10379145647161e-22,70.6495982821368,74.9345419819686,6.62382216890332e-21,28259.8393128547,0,0,NA,132,0.88,20
9,2.07058585481935e-27,1.38016422913356e-26,70.6509485586525,74.9338848630107,8.28234341927742e-25,28260.379423461,0,0,NA,132,0.88,20
10,2.58902560185716e-31,1.72573370301116e-30,70.6498023778692,74.9316889705928,1.03561024074287e-28,28259.9209511477,0,0,NA,132,0.88,20
11,9.65206883573822e-35,9.65206883573822e-35,7.49262093424953,7.49262093424953,3.86082753429529e-32,2997.04837369981,0,0,NA,0,0,NA
