"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,1.58343567251462,0,0,NA
2,7.87502923976608,0,0,NA
3,18.8047222222222,0,0,NA
4,33.1071637426901,0,0,NA
5,48.7084502923977,0,0,NA
6,61.6393713450292,36,0.48,25
7,69.4146198830409,57,0.76,19
8,72.4810526315789,60,0.8,17
9,73.5418713450292,60,0.8,17
10,73.617865497076,60,0.8,17
11,7.8,0,0,NA
