"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,1.44302631578947,0,0,NA
2,8.02978070175439,0,0,NA
3,17.1112426900585,0,0,NA
4,26.8046929824561,0,0,NA
5,36.2970029239766,0,0,NA
6,44.5350438596491,0,0,NA
7,51.7766959064327,0,0,NA
8,57.2107894736842,15,0.2,28
9,61.1692543859649,34,0.453333333333333,24
10,65.6086549707602,47,0.626666666666667,20
11,7.2,0,0,NA
