"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,80.1632296259975,85,151,1.00666666666667,1,32065.291850399
2,19.0981726968383,19.4181951157761,0,0,NA,7639.26907873531
3,12.7560632589967,13.4315280609741,0,0,NA,5102.4253035987
4,12.0440484714466,12.839432905152,0,0,NA,4817.61938857866
5,11.9701940923374,12.7808677031947,0,0,NA,4788.07763693496
6,11.9628437288022,12.7750748589967,0,0,NA,4785.13749152088
7,11.9621162255979,12.7745018724487,0,0,NA,4784.84649023916
8,11.9620442617212,12.7744451967329,0,0,NA,4784.81770468849
9,11.9620371435293,12.7744395907784,0,0,NA,4784.8148574117
10,11.9620364394486,12.7744390362777,0,0,NA,4784.81457577946
11,1.27744390362777,1.27744390362777,0,0,NA,510.977561451108
