"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,89.0699937273483,99,67.2978335061728,99,35627.9974909393,26919.1334024691,151,1.00666666666667,1,15,0.1,1
2,30.143574296525,86.8621626901341,69.4138991083259,81.6135128926614,12057.42971861,27765.5596433304,33,0.22,11,98,0.653333333333333,54
3,0.26291857664182,1.62423011310702,77.6689752722567,81.7065845983992,105.167430656728,31067.5901089027,0,0,NA,138,0.92,14
4,0.00129624905103296,0.00805515265972188,77.7331870964949,81.7114173973224,0.518499620413184,31093.274838598,0,0,NA,138,0.92,14
5,6.36855190446515e-06,3.95789160374063e-05,77.7333735845029,81.7127232428201,0.00254742076178606,31093.3494338012,0,0,NA,138,0.92,14
6,3.1290482574746e-08,1.94464531729227e-07,77.7331819466197,81.7067629786367,1.25161930298984e-05,31093.2727786479,0,0,NA,138,0.92,14
7,1.53732767152813e-10,9.5538621238012e-10,77.7334513925336,81.7066011000632,6.14931068611252e-08,31093.3805570134,0,0,NA,138,0.92,14
8,7.55304487809362e-13,4.6939729739178e-12,77.7352415080564,81.7126951622976,3.02121795123745e-10,31094.0966032225,0,0,NA,138,0.92,14
9,3.71083171974568e-15,2.30616743771359e-14,77.7358123823341,81.710173955716,1.48433268789827e-12,31094.3249529336,0,0,NA,138,0.92,14
10,1.82328555955007e-17,1.13313704844304e-16,77.7321552134644,81.7060879439075,7.29314223820029e-15,31092.8620853858,0,0,NA,138,0.92,14
11,1.06413733846933e-20,1.06413733846933e-20,8.17047720073042,8.17047720073042,4.25654935387731e-18,3268.19088029217,0,0,NA,0,0,NA
