"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,39.2776101348768,45.8156887162408,0,0,NA,15711.0440539507
2,38.4182257246959,40.6134756666818,0,0,NA,15367.2902898784
3,37.8075131649105,40.1118056332965,0,0,NA,15123.0052659642
4,37.7467420348803,40.0521572527451,0,0,NA,15098.6968139521
5,37.7413932334384,40.0471559690453,0,0,NA,15096.5572933754
6,37.7407173592313,40.0464640130472,0,0,NA,15096.2869436925
7,37.7406666693503,40.0457519302474,0,0,NA,15096.2666677401
8,37.7403191296519,40.0453373637331,0,0,NA,15096.1276518608
9,37.7406311844555,40.0459629844819,0,0,NA,15096.2524737822
10,37.7404399406529,40.0453727819662,0,0,NA,15096.1759762612
11,4.00176935727966,4.00176935727966,0,0,NA,1600.70774291186
