"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,79.0072997368382,100,138,0.92,1,31602.9198947353
2,74.4494092871765,80.5078688315015,131,0.873333333333333,21,29779.7637148706
3,74.4259212799093,80.5040667153252,131,0.873333333333333,21,29770.3685119637
4,74.4391117620483,80.5106930024557,131,0.873333333333333,21,29775.6447048193
5,74.4284256800987,80.5079672850707,131,0.873333333333333,21,29771.3702720395
6,74.4348492625952,80.4995336831571,131,0.873333333333333,21,29773.9397050381
7,74.4284209571061,80.5085977962477,131,0.873333333333333,21,29771.3683828425
8,74.4291225417762,80.4958340707542,131,0.873333333333333,21,29771.6490167105
9,74.4308905881695,80.51166634148,131,0.873333333333333,21,29772.3562352678
10,74.4315505994907,80.5053469075873,131,0.873333333333333,21,29772.6202397963
11,8.04476691422038,8.04476691422038,0,0,NA,3217.90676568815
