"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,83.9905112718557,89.3769395957984,14.6381981991876,25,33596.2045087423,5855.27927967502,136,0.906666666666667,16,0,0,NA
2,85.7557123169014,89.358431349427,4.41794529999196,6.56263413010954,34302.2849267606,1767.17811999679,142,0.946666666666667,10,0,0,NA
3,85.7557355922304,89.3545050212817,3.07750085748352,5.0723594889846,34302.2942368922,1231.00034299341,142,0.946666666666667,10,0,0,NA
4,85.7572248345064,89.358685868378,2.52589225678579,4.34491182536689,34302.8899338026,1010.35690271432,142,0.946666666666667,10,0,0,NA
5,85.7588315017704,89.3688535406647,2.23010689508792,3.93053004481969,34303.5326007082,892.042758035167,142,0.946666666666667,10,0,0,NA
6,85.7611052616438,89.3652761699898,2.05404188827711,3.66658835826998,34304.4421046575,821.616755310846,142,0.946666666666667,10,0,0,NA
7,85.7591284244072,89.3679423401549,1.93789228274103,3.48798162098585,34303.6513697629,775.156913096412,142,0.946666666666667,10,0,0,NA
8,85.7616910709361,89.365924884057,1.85741908132566,3.36456836146925,34304.6764283744,742.967632530264,142,0.946666666666667,10,0,0,NA
9,85.7640149535778,89.3752135620053,1.80062750490215,3.27477871202971,34305.6059814311,720.251001960861,142,0.946666666666667,10,0,0,NA
10,85.7620409000743,89.3646904996776,1.7633951302053,3.21917157793873,34304.8163600297,705.358052082119,142,0.946666666666667,10,0,0,NA
11,8.93364061253473,8.93364061253473,0.321917157793873,0.321917157793873,3573.45624501389,128.766863117549,0,0,NA,0,0,NA
