"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,21.1086827925575,21.3898540675286,0,0,NA,8443.47311702299
2,12.9808954659806,13.6265079440549,0,0,NA,5192.35818639223
3,12.0681952094322,12.8587186123288,0,0,NA,4827.27808377289
4,11.9726128128212,12.7827753148234,0,0,NA,4789.04512512847
5,11.9630832874042,12.7752635474376,0,0,NA,4785.23331496167
6,11.962139924288,12.7745205362808,0,0,NA,4784.85596971521
7,11.9620466058741,12.7744470428382,0,0,NA,4784.81864234965
8,11.9620373753982,12.7744397733832,0,0,NA,4784.81495015929
9,11.9620364623837,12.7744390543398,0,0,NA,4784.81458495346
10,11.9620363720747,12.7744389832171,0,0,NA,4784.81454882987
11,1.27744389832171,1.27744389832171,0,0,NA,510.977559328683
