"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,37.7553796219203,44.4943010628061,0,0,NA,15102.1518487681
2,43.811130965592,47.4849953697278,0,0,NA,17524.4523862368
3,44.1535542751086,47.7431378593635,0,0,NA,17661.4217100435
4,44.1810804246719,47.7642754046998,0,0,NA,17672.4321698688
5,44.1847601005381,47.7694266651856,0,0,NA,17673.9040402152
6,44.1839210888333,47.7651986273203,0,0,NA,17673.5684355333
7,44.1840326689059,47.765756346974,0,0,NA,17673.6130675623
8,44.1854616233271,47.7686572635878,0,0,NA,17674.1846493308
9,44.1846236538743,47.7673944995734,0,0,NA,17673.8494615497
10,44.1843831589846,47.7672878283034,0,0,NA,17673.7532635938
11,4.77642021091772,4.77642021091772,0,0,NA,1910.56808436709
