"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,78.0615882793805,85,138,0.92,1,31224.6353117522
2,19.0993888724077,19.4193684758283,0,0,NA,7639.75554896308
3,12.756198478747,13.4316441523225,0,0,NA,5102.47939149879
4,12.0440629004102,12.8394443930161,0,0,NA,4817.62516016408
5,11.9701955361179,12.7808688400208,0,0,NA,4788.07821444716
6,11.9628438718535,12.7750749714984,0,0,NA,4785.13754874139
7,11.9621162397574,12.7745018835823,0,0,NA,4784.84649590296
8,11.9620442631227,12.7744451978348,0,0,NA,4784.81770524906
9,11.962037143668,12.7744395908874,0,0,NA,4784.81485746719
10,11.9620364394624,12.7744390362885,0,0,NA,4784.81457578496
11,1.27744390362885,1.27744390362885,0,0,NA,510.97756145154
