"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,80.01751401379,82.2078008240827,139,0.926666666666667,1,32007.005605516
2,76.4320045207019,82.1485913867891,134,0.893333333333333,18,30572.8018082808
3,76.4298925487024,82.140746324971,134,0.893333333333333,18,30571.957019481
4,76.4274134865031,82.1436465594175,134,0.893333333333333,18,30570.9653946013
5,76.4298351720607,82.1489672936767,134,0.893333333333333,18,30571.9340688243
6,76.4274600359195,82.1274467153667,134,0.893333333333333,18,30570.9840143678
7,76.4316996733466,82.1459642794377,134,0.893333333333333,18,30572.6798693386
8,76.4261452153806,82.1345093110896,134,0.893333333333333,18,30570.4580861523
9,76.4300513443956,82.1535078850359,134,0.893333333333333,18,30572.0205377582
10,76.426421211583,82.1412136578302,134,0.893333333333333,18,30570.5684846332
11,8.20977056097688,8.20977056097688,0,0,NA,3283.90822439075
