"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,75.7926358754405,80.780722656307,135,0.9,17,30317.0543501762
2,75.1025511556347,80.6050752886209,133,0.886666666666667,19,30041.0204622539
3,75.0966448412397,80.6012349567188,133,0.886666666666667,19,30038.6579364959
4,75.0924701139591,80.5926262666464,133,0.886666666666667,19,30036.9880455836
5,75.0948543433412,80.600694732369,133,0.886666666666667,19,30037.9417373365
6,75.0953862685784,80.5983334766725,133,0.886666666666667,19,30038.1545074313
7,75.0926362075273,80.5912470379717,133,0.886666666666667,19,30037.0544830109
8,75.0944491587245,80.5886805723045,133,0.886666666666667,19,30037.7796634898
9,75.0913284409681,80.588277127096,133,0.886666666666667,19,30036.5313763872
10,75.0927351796801,80.5922045736005,133,0.886666666666667,19,30037.094071872
11,8.05749299961648,8.05749299961648,0,0,NA,3222.99719984659
