"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,69.7544968809679,82.5329398764552,118,0.786666666666667,34,27901.7987523872
2,76.9480962566351,82.5511435179331,134,0.893333333333333,18,30779.238502654
3,76.9502264078839,82.5429034165743,134,0.893333333333333,18,30780.0905631536
4,76.9517440539625,82.5428669038775,134,0.893333333333333,18,30780.697621585
5,76.9554491213561,82.5356681616522,134,0.893333333333333,18,30782.1796485424
6,76.9542882999859,82.5577955569038,134,0.893333333333333,18,30781.7153199944
7,76.9547298970611,82.5470582587379,134,0.893333333333333,18,30781.8919588244
8,76.9455680508026,82.5419214327516,134,0.893333333333333,18,30778.227220321
9,76.9573797565319,82.5445538567372,134,0.893333333333333,18,30782.9519026128
10,76.9560638703714,82.5574623239528,134,0.893333333333333,18,30782.4255481485
11,8.25197839694484,8.25197839694484,0,0,NA,3300.79135877794
