"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,65.2368421052632,51,0.68,26
2,75.8355263157895,60,0.8,17
3,72.7763157894737,57,0.76,19
4,69.8388157894737,54,0.72,23
5,73.5361842105263,60,0.8,16
6,75.3289473684211,61,0.813333333333333,16
7,71.2565789473684,56,0.746666666666667,20
8,75.9210526315789,61,0.813333333333333,16
9,76.2796052631579,61,0.813333333333333,16
10,75.6776315789474,61,0.813333333333333,16
11,7.75,0,0,NA
