"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,77.1396389106252,85,136,0.906666666666667,1,30855.8555642501
2,47.4734612716231,50.4325381521016,0,0,NA,18989.3845086492
3,44.4814366316449,47.9933542836745,0,0,NA,17792.574652658
4,44.2092331337174,47.7863631405541,0,0,NA,17683.693253487
5,44.1862818590981,47.7675685063129,0,0,NA,17674.5127436392
6,44.18521640942,47.7655797581605,0,0,NA,17674.086563768
7,44.1853444479202,47.7689741370159,0,0,NA,17674.1377791681
8,44.1834946339384,47.7669103517386,0,0,NA,17673.3978535753
9,44.1840513071488,47.7661925252273,0,0,NA,17673.6205228595
10,44.1832965303277,47.7659598340787,0,0,NA,17673.3186121311
11,4.77641998682277,4.77641998682277,0,0,NA,1910.56799472911
