"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,64.8535366544389,82.5967734159565,97,0.646666666666667,55,25941.4146617756
2,77.0082818740701,82.5983579590718,134,0.893333333333333,18,30803.312749628
3,77.0076246053189,82.5926974466547,134,0.893333333333333,18,30803.0498421275
4,77.0113069275741,82.6089648475844,134,0.893333333333333,18,30804.5227710296
5,77.0117111614121,82.6053377611224,134,0.893333333333333,18,30804.6844645648
6,77.0141527566615,82.609211488757,134,0.893333333333333,18,30805.6611026646
7,77.0069133697806,82.5954436988392,134,0.893333333333333,18,30802.7653479123
8,77.0082521696006,82.5957780268608,134,0.893333333333333,18,30803.3008678402
9,77.0043834520366,82.5943512947762,134,0.893333333333333,18,30801.7533808146
10,77.0139537708687,82.6112116546656,134,0.893333333333333,18,30805.5815083475
11,8.25815133105728,8.25815133105728,0,0,NA,3303.26053242291
