"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,8.66171052631579,0,0,NA
2,36.2869736842105,0,0,NA
3,63.2590789473684,40,0.533333333333333,25
4,71.4710526315789,59,0.786666666666667,18
5,73.2596052631579,60,0.8,17
6,72.9490789473684,59,0.786666666666667,18
7,73.5342105263158,60,0.8,17
8,74.0284210526316,60,0.8,17
9,73.7419736842105,60,0.8,17
10,73.5719736842105,60,0.8,17
11,7.78,0,0,NA
