"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,43.2433927893665,79.0639181625205,63.8723154712133,99,17297.3571157466,25548.9261884853,35,0.233333333333333,117,47,0.313333333333333,1
2,3.60487716528227,22.1972642385462,67.0987219504651,74.9200670544256,1441.95086611291,26839.4887801861,0,0,NA,118,0.786666666666667,34
3,0.000479101119005723,0.00319350414140156,70.6494633926028,74.9326215279009,0.191640447602289,28259.7853570411,0,0,NA,132,0.88,20
4,5.99078197441465e-08,3.99321044707714e-07,70.6509861911612,74.9343966483543,2.39631278976586e-05,28260.3944764645,0,0,NA,132,0.88,20
5,7.49064089083255e-12,4.99292882627519e-11,70.650509107578,74.9340063748335,2.99625635633302e-09,28260.2036430312,0,0,NA,132,0.88,20
6,9.36595209535034e-16,6.24292794275722e-15,70.6492116778479,74.9349980906393,3.74638083814014e-13,28259.6846711392,0,0,NA,132,0.88,20
7,1.17110172619398e-19,7.8060650189133e-19,70.6500695487167,74.935299847071,4.68440690477594e-17,28260.0278194867,0,0,NA,132,0.88,20
8,1.46428310452871e-23,9.76025095616875e-23,70.6491911632834,74.9326833183627,5.85713241811483e-21,28259.6764653134,0,0,NA,132,0.88,20
9,1.83092610700228e-27,1.22041847926134e-26,70.6501652754738,74.9344889284478,7.32370442800911e-25,28260.0661101895,0,0,NA,132,0.88,20
10,2.28936043992212e-31,1.52598974301938e-30,70.6489900373923,74.9331708884451,9.15744175968848e-29,28259.5960149569,0,0,NA,132,0.88,20
11,8.53489623780109e-35,8.53489623780109e-35,7.49246476414148,7.49246476414148,3.41395849512043e-32,2996.98590565659,0,0,NA,0,0,NA
