"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,82.2609609894785,85,151,1.00666666666667,1,32904.3843957914
2,76.4344621928479,82.1468060437883,134,0.893333333333333,18,30573.7848771391
3,76.4272064899318,82.1412789883201,134,0.893333333333333,18,30570.8825959727
4,76.4303492813012,82.1505026059585,134,0.893333333333333,18,30572.1397125205
5,76.4292459884863,82.1388261813994,134,0.893333333333333,18,30571.6983953945
6,76.4259058691013,82.1370652774757,134,0.893333333333333,18,30570.3623476405
7,76.4275369156947,82.1304817546424,134,0.893333333333333,18,30571.0147662779
8,76.4241963613382,82.132728027983,134,0.893333333333333,18,30569.6785445353
9,76.4280540002726,82.1371439695756,134,0.893333333333333,18,30571.221600109
10,76.4294697026013,82.1419543306929,134,0.893333333333333,18,30571.7878810405
11,8.21050419970702,8.21050419970702,0,0,NA,3284.20167988281
