"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,78.5493174000957,81.514924935729,139,0.926666666666667,13,31419.7269600383
2,75.5982586835838,81.4737963125123,133,0.886666666666667,19,30239.3034734335
3,75.5914578169808,81.4561829294167,133,0.886666666666667,19,30236.5831267923
4,75.5894180605733,81.4678150833988,133,0.886666666666667,19,30235.7672242293
5,75.5920760523637,81.4698920681289,133,0.886666666666667,19,30236.8304209455
6,75.5988073039374,81.4807730709708,133,0.886666666666667,19,30239.5229215749
7,75.5925875653428,81.4731418586825,133,0.886666666666667,19,30237.0350261371
8,75.5946721608034,81.4789615025066,133,0.886666666666667,19,30237.8688643213
9,75.5984591410473,81.4698763403412,133,0.886666666666667,19,30239.3836564189
10,75.5953505079883,81.4738670012452,133,0.886666666666667,19,30238.1402031953
11,8.14584435958948,8.14584435958948,0,0,NA,3258.33774383579
