"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,10.8292105263158,0,0,NA
2,44.3711842105263,0,0,NA
3,66.6028947368421,51,0.68,21
4,71.8138157894737,59,0.786666666666667,18
5,74.9702631578947,61,0.813333333333333,16
6,74.6868421052632,60,0.8,17
7,73.8013157894737,59,0.786666666666667,18
8,74.5263157894737,60,0.8,17
9,75.3027631578947,60,0.8,17
10,74.8902631578947,60,0.8,17
11,4.79,0,0,NA
