"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,68.7733460201418,81.8146945916041,117,0.78,35,27509.3384080567
2,76.1507358066551,81.8695572730256,133,0.886666666666667,19,30460.2943226621
3,76.1516757901933,81.8673629861108,133,0.886666666666667,19,30460.6703160773
4,76.1590559308983,81.8835603687686,133,0.886666666666667,19,30463.6223723593
5,76.1596872910795,81.8752163391627,133,0.886666666666667,19,30463.8749164318
6,76.1557938036978,81.8576526492107,133,0.886666666666667,19,30462.3175214791
7,76.1579526437643,81.8721779568511,133,0.886666666666667,19,30463.1810575057
8,76.1464678521025,81.8607220842125,133,0.886666666666667,19,30458.587140841
9,76.1575351306657,81.8646225117058,133,0.886666666666667,19,30463.0140522663
10,76.1545344003174,81.8502096268189,133,0.886666666666667,19,30461.813760127
11,8.18352266233782,8.18352266233782,0,0,NA,3273.40906493513
