"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,86.4900278420894,87.5820399117211,12.6778888504815,25,34596.0111368357,5071.1555401926,149,0.993333333333333,1,0,0,NA
2,82.3031265427911,86.7491334194182,5.32390317530101,8.20329861560371,32921.2506171164,2129.5612701204,140,0.933333333333333,12,0,0,NA
3,82.3754279525424,86.8338218129644,4.54620380335648,7.43101439262591,32950.1711810169,1818.48152134259,140,0.933333333333333,12,0,0,NA
4,82.4224785967055,86.8532644973725,4.25828241674403,7.10194361629575,32968.9914386822,1703.31296669761,140,0.933333333333333,12,0,0,NA
5,82.4423985524828,86.8705021370641,4.12622055550033,6.95087001629633,32976.9594209931,1650.48822220013,140,0.933333333333333,12,0,0,NA
6,82.4513784597707,86.8512531266395,4.06650763744238,6.87817290230448,32980.5513839083,1626.60305497695,140,0.933333333333333,12,0,0,NA
7,82.4550992804412,86.853937809809,4.03942346920395,6.84994386792207,32982.0397121765,1615.76938768158,140,0.933333333333333,12,0,0,NA
8,82.4600681051339,86.8718104199142,4.02070534156547,6.82304527522206,32984.0272420535,1608.28213662619,140,0.933333333333333,12,0,0,NA
9,82.4631504397692,86.8882511096866,4.00903189253178,6.81201064878348,32985.2601759077,1603.61275701271,140,0.933333333333333,12,0,0,NA
10,82.4592603222882,86.8581922098077,4.00790369368059,6.8136888664739,32983.7041289153,1603.16147747224,140,0.933333333333333,12,0,0,NA
11,8.60070804922901,8.60070804922901,0.68136888664739,0.68136888664739,3440.28321969161,272.547554658956,0,0,NA,0,0,NA
