"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,80.1283522874895,83.0855628768483,51.1243879484643,80,32051.3409149958,20449.7551793857,141,0.94,11,7,0.0466666666666667,1
2,3.96151334419473,24.2753052891507,66.746863641364,74.9223686703064,1584.60533767789,26698.7454565456,0,0,NA,117,0.78,35
3,0.000531143456291589,0.00354039033802278,70.6493288554272,74.9314804161628,0.212457382516636,28259.7315421709,0,0,NA,132,0.88,20
4,6.64131726739299e-08,4.42681516351007e-07,70.6505224390687,74.9336238809096,2.6565269069572e-05,28260.2089756275,0,0,NA,132,0.88,20
5,8.30408344070594e-12,5.53513890740696e-11,70.6485545777632,74.9321613256139,3.32163337628237e-09,28259.4218311053,0,0,NA,132,0.88,20
6,1.03832539076301e-15,6.92103198681697e-15,70.6497671412649,74.9329623429072,4.15330156305204e-13,28259.9068565059,0,0,NA,132,0.88,20
7,1.29834672871804e-19,8.65425789922671e-19,70.6512175245369,74.9364619401592,5.19338691487218e-17,28260.4870098148,0,0,NA,132,0.88,20
8,1.62341518904323e-23,1.08209746278439e-22,70.649658622792,74.9315053695553,6.49366075617292e-21,28259.8634491168,0,0,NA,132,0.88,20
9,2.02989022739601e-27,1.35303822448921e-26,70.6492247928878,74.9319223176685,8.11956090958406e-25,28259.6899171551,0,0,NA,132,0.88,20
10,2.53815824879278e-31,1.69182914086907e-30,70.6489357147598,74.9325421147361,1.01526329951711e-28,28259.5742859039,0,0,NA,132,0.88,20
11,9.46244035058444e-35,9.46244035058444e-35,7.49237368014022,7.49237368014022,3.78497614023378e-32,2996.94947205609,0,0,NA,0,0,NA
