"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,80.6171409757239,100,139,0.926666666666667,1,32246.8563902895
2,76.9559744593341,82.541829623197,134,0.893333333333333,18,30782.3897837337
3,76.9530722884684,82.538374759682,134,0.893333333333333,18,30781.2289153873
4,76.953223912367,82.5500239241604,134,0.893333333333333,18,30781.2895649468
5,76.9530760863701,82.5420316922497,134,0.893333333333333,18,30781.230434548
6,76.9487038846129,82.539469311571,134,0.893333333333333,18,30779.4815538451
7,76.9573528066122,82.5440639978389,134,0.893333333333333,18,30782.9411226449
8,76.9561626111705,82.5454837501215,134,0.893333333333333,18,30782.4650444682
9,76.9520573033814,82.5494272284941,134,0.893333333333333,18,30780.8229213525
10,76.9488382818007,82.5397413878392,134,0.893333333333333,18,30779.5353127203
11,8.25351162358309,8.25351162358309,0,0,NA,3301.40464943324
