"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,86.2206482428302,88.9203909531331,44.3364473858931,50,34488.2592971321,17734.5789543572,141,0.94,11,0,0,NA
2,83.8194882309039,88.4515808519567,38.0129965546157,46.0190680069567,33527.7952923616,15205.1986218463,142,0.946666666666667,10,0,0,NA
3,83.7820320851886,88.426032913226,38.1403225127311,46.0116555736312,33512.8128340754,15256.1290050924,141,0.94,11,0,0,NA
4,83.7802359460995,88.4315559095075,38.1396704740572,46.0123005290088,33512.0943784398,15255.8681896229,141,0.94,11,0,0,NA
5,83.7825676810824,88.4520720698433,38.1376072967276,46.0168823175645,33513.027072433,15255.042918691,141,0.94,11,0,0,NA
6,83.7861067514368,88.4438269043444,38.1382857236297,46.0110220363869,33514.4427005747,15255.3142894519,141,0.94,11,0,0,NA
7,83.7832891690112,88.4450413958894,38.1378954400966,46.0129046151912,33513.3156676045,15255.1581760387,141,0.94,11,0,0,NA
8,83.7810561885525,88.4411506552339,38.1395709692427,46.0151707289066,33512.422475421,15255.8283876971,141,0.94,11,0,0,NA
9,83.7834170892435,88.4319556404788,38.1390013048083,46.0103349607536,33513.3668356974,15255.6005219233,141,0.94,11,0,0,NA
10,83.7807842303707,88.4186041108316,38.1391998247344,46.0155213632197,33512.3136921483,15255.6799298937,141,0.94,11,0,0,NA
11,8.68995479602616,8.68995479602616,4.60155213632197,4.60155213632197,3475.98191841046,1840.62085452879,0,0,NA,0,0,NA
