"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,71.3901134724024,82.3253128509859,124,0.826666666666667,28,28556.0453889609
2,76.7115797319245,82.3354899041345,134,0.893333333333333,18,30684.6318927698
3,76.7176100850953,82.352044939514,134,0.893333333333333,18,30687.0440340381
4,76.7110845242438,82.33994791406,134,0.893333333333333,18,30684.4338096975
5,76.7115170154554,82.3405720859894,134,0.893333333333333,18,30684.6068061822
6,76.7160282047757,82.3676174251923,134,0.893333333333333,18,30686.4112819103
7,76.7144425591194,82.3396531071788,134,0.893333333333333,18,30685.7770236478
8,76.7145728285491,82.3473572584387,134,0.893333333333333,18,30685.8291314196
9,76.7186476662182,82.3503146053266,134,0.893333333333333,18,30687.4590664873
10,76.7170199634013,82.3450407924056,134,0.893333333333333,18,30686.8079853605
11,8.23296572125513,8.23296572125513,0,0,NA,3293.18628850205
