"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,61.3777144908846,82.5857909547154,94,0.626666666666667,58,24551.0857963538
2,77.0029654593,82.615312797139,134,0.893333333333333,18,30801.18618372
3,77.0098185527779,82.6069268114904,134,0.893333333333333,18,30803.9274211111
4,77.0084730671672,82.6133530321228,134,0.893333333333333,18,30803.3892268669
5,77.0126589217997,82.6048741021585,134,0.893333333333333,18,30805.0635687199
6,77.0026445379543,82.5966502884986,134,0.893333333333333,18,30801.0578151817
7,77.0074499943868,82.5937949702994,134,0.893333333333333,18,30802.9799977547
8,77.0079043134544,82.5976176522445,134,0.893333333333333,18,30803.1617253818
9,77.0056160074794,82.5948737689633,134,0.893333333333333,18,30802.2464029918
10,77.0059101732746,82.6020226419377,134,0.893333333333333,18,30802.3640693098
11,8.25718253873051,8.25718253873051,0,0,NA,3302.87301549221
