"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,2.17703853219605,8.49247687655502,32.014813319731,61.3580907417074,870.81541287842,12805.9253278924,0,0,NA,0,0,NA
2,0.000963843150177361,0.00620937018819593,67.6566016939183,74.9320562109264,0.385537260070945,27062.6406775673,0,0,NA,104,0.693333333333333,48
3,1.22609834073235e-07,8.17263786606146e-07,70.6492441488393,74.9328918422073,4.90439336292939e-05,28259.6976595357,0,0,NA,132,0.88,20
4,1.53307833330443e-11,1.02188347349467e-10,70.6494156118104,74.9317426463833,6.1323133332177e-09,28259.7662447242,0,0,NA,132,0.88,20
5,1.91702260325196e-15,1.27781239239139e-14,70.6499009708926,74.9342704757644,7.66809041300783e-13,28259.960388357,0,0,NA,132,0.88,20
6,2.39702185003433e-19,1.59775196191923e-18,70.6490913776434,74.930966006257,9.58808740013732e-17,28259.6365510574,0,0,NA,132,0.88,20
7,2.99716886954915e-23,1.9977825911795e-22,70.6495363820531,74.9345475732723,1.19886754781966e-20,28259.8145528212,0,0,NA,132,0.88,20
8,3.74753315217534e-27,2.49793970908672e-26,70.6499161785014,74.9319310168829,1.49901326087014e-24,28259.9664714006,0,0,NA,132,0.88,20
9,4.68612638786059e-31,3.12359394642812e-30,70.6492395114416,74.9308829437077,1.87445055514424e-28,28259.6958045766,0,0,NA,132,0.88,20
10,5.85951753952735e-35,3.90570555234855e-34,70.6491263370868,74.9349481596917,2.34380701581094e-32,28259.6505348347,0,0,NA,132,0.88,20
11,2.18447029140495e-38,2.18447029140495e-38,7.49253145577536,7.49253145577536,8.73788116561981e-36,2997.01258231014,0,0,NA,0,0,NA
