"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,22.7936526684081,82.6707792081615,68.3571042716933,81.6616512559958,9117.46106736323,27342.8417086773,19,0.126666666666667,12,102,0.68,50
2,0.00960133020821803,0.0625889086157219,77.7290585372926,81.7083011270732,3.84053208328721,31091.623414917,0,0,NA,138,0.92,14
3,2.61290791030832e-06,1.70313824514397e-05,77.733248955018,81.7087654181699,0.00104516316412333,31093.2995820072,0,0,NA,138,0.92,14
4,7.11107508085982e-10,4.63521001230122e-09,77.7346459566551,81.7083268035418,2.84443003234393e-07,31093.858382662,0,0,NA,138,0.92,14
5,1.93513726458131e-13,1.26136219300591e-12,77.7334356470844,81.7083562420551,7.74054905832523e-11,31093.3742588338,0,0,NA,138,0.92,14
6,5.26611264473981e-17,3.43256911414098e-16,77.7320229107131,81.7054843732896,2.10644505789592e-14,31092.8091642852,0,0,NA,138,0.92,14
7,1.43286377035468e-20,9.33952805141635e-20,77.732443376455,81.7081045556511,5.73145508141872e-18,31092.977350582,0,0,NA,138,0.92,14
8,3.89870279974217e-24,2.54121544618225e-23,77.7330357442739,81.7083999356554,1.55948111989687e-21,31093.2142977096,0,0,NA,138,0.92,14
9,1.06090441115969e-27,6.91517592828516e-27,77.7338637255869,81.7079538347333,4.24361764463874e-25,31093.5454902348,0,0,NA,138,0.92,14
10,2.8865122308174e-31,1.88144377029141e-30,77.7322964611903,81.711174584271,1.15460489232696e-28,31092.9185844761,0,0,NA,138,0.92,14
11,1.16597892445951e-34,1.16597892445951e-34,8.16957089724893,8.16957089724893,4.66391569783804e-32,3267.82835889957,0,0,NA,0,0,NA
