"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,1.38173976608187,0,0,NA
2,7.96611111111111,0,0,NA
3,17.7130994152047,0,0,NA
4,28.9757456140351,0,0,NA
5,38.8239766081871,0,0,NA
6,46.0998538011696,0,0,NA
7,50.3334356725146,0,0,NA
8,53.3490350877193,0,0,NA
9,55.8791081871345,1,0.0133333333333333,31
10,58.8735233918129,22,0.293333333333333,25
11,6.43111111111111,0,0,NA
