"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,67.854021495384,77.6971102406186,3.14127129277251,8.01262106631295,27141.6085981536,1256.50851710901,81,0.54,1,0,0,NA
2,1.72278543173243,9.63722735193153,43.138244723924,72.6394218053384,689.11417269297,17255.2978895696,0,0,NA,20,0.133333333333333,132
3,0.00014989734349544,0.0010166886287172,70.4038204750501,74.9315952864193,0.0599589373981761,28161.52819002,0,0,NA,130,0.866666666666667,22
4,1.05877419808741e-08,7.23732958401126e-08,70.6493777615002,74.9316316070866,4.23509679234963e-06,28259.7511046001,0,0,NA,132,0.88,20
5,7.46911027159689e-13,5.10560995384632e-12,70.6496161306443,74.9321690608718,2.98764410863876e-10,28259.8464522577,0,0,NA,132,0.88,20
6,5.26919908035525e-17,3.60176193449559e-16,70.6493720515244,74.9345215621955,2.1076796321421e-14,28259.7488206098,0,0,NA,132,0.88,20
7,3.71731653462748e-21,2.5409377771267e-20,70.6492337913729,74.9321471415776,1.48692661385099e-18,28259.6935165492,0,0,NA,132,0.88,20
8,2.62237356260499e-25,1.7925652470293e-24,70.6495337813505,74.935324401703,1.048949425042e-22,28259.8135125402,0,0,NA,132,0.88,20
9,1.84996893506857e-29,1.2645595253269e-28,70.6486843712933,74.9337774522508,7.39987574027428e-27,28259.4737485173,0,0,NA,132,0.88,20
10,1.30509522944908e-33,8.92096159127105e-33,70.6498814763762,74.9344137605131,5.22038091779633e-31,28259.9525905505,0,0,NA,132,0.88,20
11,4.61741090014389e-37,4.61741090014389e-37,7.49286015224175,7.49286015224175,1.84696436005756e-34,2997.1440608967,0,0,NA,0,0,NA
