"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,80.3682142564264,81.5792900864237,145,0.966666666666667,7,32147.2857025706
2,75.5939390749988,81.4565244988565,133,0.886666666666667,19,30237.5756299995
3,75.596118867164,81.4732900666513,133,0.886666666666667,19,30238.4475468656
4,75.5889762196496,81.4526501598186,133,0.886666666666667,19,30235.5904878599
5,75.5851518644483,81.4595179162378,133,0.886666666666667,19,30234.0607457793
6,75.6014817533486,81.4800232653674,133,0.886666666666667,19,30240.5927013394
7,75.5950921626597,81.4702912681085,133,0.886666666666667,19,30238.0368650639
8,75.5877218196475,81.4589538500746,133,0.886666666666667,19,30235.088727859
9,75.5943100613381,81.4641900529914,133,0.886666666666667,19,30237.7240245353
10,75.5918203266836,81.4576741372664,133,0.886666666666667,19,30236.7281306734
11,8.14439329199881,8.14439329199881,0,0,NA,3257.75731679952
