"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,82.9491360639469,88.5669938737038,46.0412680656166,50,33179.6544255788,18416.5072262466,135,0.9,17,0,0,NA
2,73.3841598781756,87.785525500729,40.3444473347273,59.9580288603562,29353.6639512702,16137.7789338909,114,0.76,11,0,0,NA
3,74.4010944586438,85.0599326793908,44.4573472983941,50.2540068319552,29760.4377834575,17782.9389193576,137,0.913333333333333,15,0,0,NA
4,75.035761655847,87.5011759381999,41.0586813581686,54.9732884497701,30014.3046623388,16423.4725432674,121,0.806666666666667,11,0,0,NA
5,73.7669037995385,86.5330781461351,43.1953470189746,53.7106619324105,29506.7615198154,17278.1388075899,119,0.793333333333333,14,0,0,NA
6,73.9564989960905,86.8639506655897,42.6601027711202,54.4089560338386,29582.5995984362,17064.0411084481,119,0.793333333333333,13,0,0,NA
7,73.8657894319398,86.6724549638334,42.9579354112715,53.9872651373065,29546.3157727759,17183.1741645086,119,0.793333333333333,13,0,0,NA
8,73.8732146774239,86.7812139954484,42.793183291655,54.3217539994484,29549.2858709695,17117.273316662,119,0.793333333333333,13,0,0,NA
9,73.8053457960941,86.7162974945727,42.9334996237775,54.1852554595304,29522.1383184376,17173.399849511,119,0.793333333333333,13,0,0,NA
10,73.8802458861839,86.7383754554312,42.8662040438832,54.1551533363407,29552.0983544736,17146.4816175533,119,0.793333333333333,13,0,0,NA
11,4.4875845407811,4.4875845407811,5.41551533363407,5.41551533363407,1795.03381631244,2166.20613345363,0,0,NA,0,0,NA
