"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,5.32614035087719,0,0,NA
2,29.1199415204678,0,0,NA
3,54.0842105263158,14,0.186666666666667,60
4,67.3877192982456,52,0.693333333333333,20
5,71.4215789473684,59,0.786666666666667,18
6,72.7991812865497,60,0.8,17
7,73.6963742690058,60,0.8,17
8,73.6959064327485,60,0.8,17
9,73.5827485380117,60,0.8,17
10,73.8146783625731,60,0.8,17
11,7.88,0,0,NA
