"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,33.465385247389,37.1230666814198,0,0,NA,13386.1540989556
2,37.3900487878037,39.7571517923698,0,0,NA,14956.0195151215
3,37.7068722261712,40.0117695572282,0,0,NA,15082.7488904685
4,37.7374081543064,40.0427767400229,0,0,NA,15094.9632617226
5,37.7403357644766,40.0460830317486,0,0,NA,15096.1343057906
6,37.740449314941,40.0456511927477,0,0,NA,15096.1797259764
7,37.7404931890394,40.0456307446286,0,0,NA,15096.1972756158
8,37.7406720079789,40.0461054728787,0,0,NA,15096.2688031916
9,37.7406869962957,40.046596042323,0,0,NA,15096.2747985183
10,37.7404729909285,40.0452799917019,0,0,NA,15096.1891963714
11,4.00177133649977,4.00177133649977,0,0,NA,1600.70853459991
