"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,67.3597366001783,79.6018267665733,117,0.78,35,26943.8946400713
2,75.0499411463564,80.5767039560704,133,0.886666666666667,19,30019.9764585426
3,75.0950817556962,80.5963441629794,133,0.886666666666667,19,30038.0327022785
4,75.0920224144242,80.6029094710919,133,0.886666666666667,19,30036.8089657697
5,75.0901425962542,80.5938539533134,133,0.886666666666667,19,30036.0570385017
6,75.093793586063,80.5907272127007,133,0.886666666666667,19,30037.5174344252
7,75.0863806400004,80.5933434887043,133,0.886666666666667,19,30034.5522560002
8,75.0864560090342,80.5970362210457,133,0.886666666666667,19,30034.5824036137
9,75.0954484677964,80.6037253488031,133,0.886666666666667,19,30038.1793871185
10,75.0946613083392,80.6010641032201,133,0.886666666666667,19,30037.8645233357
11,8.05727304167101,8.05727304167101,0,0,NA,3222.9092166684
