"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,58.5759773729067,80.4332793665147,90,0.6,62,23430.3909491627
2,74.4271897416572,80.5100158996625,131,0.873333333333333,21,29770.8758966629
3,74.4226363962227,80.5126089530805,131,0.873333333333333,21,29769.0545584891
4,74.4287441088851,80.5064590439614,131,0.873333333333333,21,29771.497643554
5,74.427967490766,80.5022532533044,131,0.873333333333333,21,29771.1869963064
6,74.426120022492,80.4994666400973,131,0.873333333333333,21,29770.4480089968
7,74.4394483314478,80.5084775486682,131,0.873333333333333,21,29775.7793325791
8,74.4250345774462,80.5025563348765,131,0.873333333333333,21,29770.0138309785
9,74.4276669741062,80.4966873397598,131,0.873333333333333,21,29771.0667896425
10,74.430652797761,80.5016886345316,131,0.873333333333333,21,29772.2611191044
11,8.04794818396845,8.04794818396845,0,0,NA,3219.17927358738
