"year","avgFP","daysFP","propdaysFP","firstdayFP"
1,6.20122807017544,0,0,NA
2,30.3472514619883,0,0,NA
3,54.790701754386,13,0.173333333333333,59
4,67.0935087719298,49,0.653333333333333,20
5,71.7305263157895,60,0.8,17
6,73.931052631579,60,0.8,17
7,73.1718128654971,60,0.8,17
8,73.5318713450292,60,0.8,17
9,73.5198830409357,60,0.8,17
10,73.7466666666667,61,0.813333333333333,16
11,7.44888888888889,0,0,NA
