"year","avgFPcover","maxFPcover","avgSAVcover","maxSAVcover","avgFPbiomass","avgSAVbiomass","numb_daysFP","prop_daysFP","firstdayFP","numb_daysSAV","prop_daysSAV","firstdaySAV"
1,85.435272662159,88.2829837229094,44.1376584761311,50,34174.1090648636,17655.0633904524,141,0.94,11,0,0,NA
2,29.5411910628369,85.9151718527127,54.81602321459,74.7929306739965,11816.4764251348,21926.409285836,34,0.226666666666667,11,67,0.446666666666667,85
3,0.06342073366525,0.397556426825418,70.6086750154107,74.9319159242331,25.3682934661,28243.4700061643,0,0,NA,131,0.873333333333333,21
4,6.4616636088294e-05,0.000404341206265659,70.6496700558423,74.9329399121139,0.0258466544353176,28259.8680223369,0,0,NA,132,0.88,20
5,6.5709133195639e-08,4.1116681913091e-07,70.6494204681497,74.9325175387338,2.62836532782556e-05,28259.7681872599,0,0,NA,132,0.88,20
6,6.68178969763003e-11,4.1810432338877e-10,70.6502075952243,74.9329238932268,2.67271587905201e-08,28260.0830380897,0,0,NA,132,0.88,20
7,6.79576134403544e-14,4.25248747922599e-13,70.6502475433693,74.9332802191403,2.71830453761418e-11,28260.0990173477,0,0,NA,132,0.88,20
8,6.9101863070989e-17,4.32391300416111e-16,70.650443438546,74.9340827833684,2.76407452283956e-14,28260.1773754184,0,0,NA,132,0.88,20
9,7.02746804976494e-20,4.39742640421145e-19,70.6507836820353,74.9342666866997,2.81098721990598e-17,28260.3134728141,0,0,NA,132,0.88,20
10,7.14742284749347e-23,4.47253834473488e-22,70.6505305741165,74.9345167165924,2.85896913899739e-20,28260.2122296466,0,0,NA,132,0.88,20
11,3.40297759116947e-26,3.40297759116947e-26,7.49247876296749,7.49247876296749,1.36119103646779e-23,2996.991505187,0,0,NA,0,0,NA
