"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,69.2444772117289,81.8730289091796,118,0.786666666666667,34,27697.7908846916
2,76.4463292435295,82.0156572078861,134,0.893333333333333,18,30578.5316974118
3,76.4534616374207,82.02154074413,134,0.893333333333333,18,30581.3846549683
4,76.459338032502,82.0321256139607,134,0.893333333333333,18,30583.7352130008
5,76.4561467710379,82.0234444478649,134,0.893333333333333,18,30582.4587084151
6,76.4597597444419,82.0404844339118,134,0.893333333333333,18,30583.9038977768
7,76.4555426641393,82.0164420962065,134,0.893333333333333,18,30582.2170656557
8,76.4506843073621,82.0223116554788,134,0.893333333333333,18,30580.2737229448
9,76.4540597568515,82.0163156576061,134,0.893333333333333,18,30581.6239027406
10,76.4563463268705,82.0308645636143,134,0.893333333333333,18,30582.5385307482
11,8.19832031250544,8.19832031250544,0,0,NA,3279.32812500218
